id,title,authors,date,source_name,category,type,area,url,summary,breadth_score,significance_score,tags,notes,retrieved_at
9accd1df7aea34f0,A Powerful New ‘QR Code’ Untangles Math’s Knottiest Knots,Quanta Magazine,2026-04-22,Quanta Magazine,C,popsci,топология,https://www.quantamagazine.org/a-powerful-new-qr-code-untangles-maths-knottiest-knots-20260422/,"With a newly discovered mathematical tool, researchers are hoping to gain unprecedented insight into the structure of complex knots.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
bdd6f9f62d232c1d,Quantum ‘Jamming’ Explores the Truly Fundamental Principles of Nature,Quanta Magazine,2026-04-17,Quanta Magazine,C,popsci,теория чисел/криптография,https://www.quantamagazine.org/quantum-jamming-explores-the-truly-fundamental-principles-of-nature-20260417/,Some quantum cryptographers want to find ways to keep messages secret even if the rules of quantum mechanics don’t hold. The recently rediscovered idea of quantum jamming complicates things.,5,2,"cross-field,expository,is_quanta,type:popsci",,2026-07-10T04:39:49
56642008e966ef97,The AI Revolution in Math Has Arrived,Quanta Magazine,2026-04-13,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/the-ai-revolution-in-math-has-arrived-20260413/,AI is being used to prove new results at a rapid pace. Mathematicians think this is just the beginning.,4,2,"announcement,expository,is_quanta,type:popsci",,2026-07-10T04:39:49
ec5c20df4739c11e,"In Math, Rigor Is Vital. But Are Digitized Proofs Taking It Too Far?",Quanta Magazine,2026-03-25,Quanta Magazine,C,popsci,логика,https://www.quantamagazine.org/in-math-rigor-is-vital-but-are-digitized-proofs-taking-it-too-far-20260325/,The quest to make mathematics rigorous has a long and spotty history — one mathematicians can learn from as they push to formalize everything in the computer program Lean.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
c993b5dba2a010f4,How Writing Changes Mathematical Thought,Quanta Magazine,2026-03-25,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/how-writing-changes-mathematical-thought-20260325/,"David E. Dunning explores how mathematical notation is a social, world-building technology.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
a4e2da01d8d34bf6,Are Strings Still Our Best Hope for a Theory of Everything?,Quanta Magazine,2026-03-23,Quanta Magazine,C,popsci,математическая физика,https://www.quantamagazine.org/are-strings-still-our-best-hope-for-a-theory-of-everything-20260323/,Columnist Natalie Wolchover examines the latest developments in the “forever war” over whether string theory can describe the world.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
380732a87915403f,Quantum Cryptography Pioneers Win Turing Award,Quanta Magazine,2026-03-18,Quanta Magazine,C,popsci,теория чисел/криптография,https://www.quantamagazine.org/quantum-cryptography-pioneers-win-turing-award-20260318/,Charles Bennett and Gilles Brassard were recognized for their foundational work in quantum information science.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
0ddc6e0500be38ca,The Math That Explains Why Bell Curves Are Everywhere,Quanta Magazine,2026-03-16,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/the-math-that-explains-why-bell-curves-are-everywhere-20260316/,The central limit theorem started as a bar trick for 18th-century gamblers. Now scientists rely on it every day.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
12b146bfd62f1ee2,New Strides Made on Deceptively Simple ‘Lonely Runner’ Problem,Quanta Magazine,2026-03-06,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/new-strides-made-on-deceptively-simple-lonely-runner-problem-20260306/,A straightforward conjecture about runners moving around a track turns out to be equivalent to many complex mathematical questions. Three new proofs mark the first significant progress on the problem in decades.,4,3,"expository,high-signif,is_quanta,type:popsci",,2026-07-10T04:39:49
7b235ab8cc157b10,Can the Most Abstract Math Make the World a Better Place?,Quanta Magazine,2026-03-04,Quanta Magazine,C,popsci,алгебра,https://www.quantamagazine.org/can-the-most-abstract-math-make-the-world-a-better-place-20260304/,Columnist Natalie Wolchover explores whether applied category theory can be “green” math.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
8fd0c37e61661600,The Man Who Stole Infinity,Quanta Magazine,2026-02-25,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/the-man-who-stole-infinity-20260225/,"In an 1874 paper, Georg Cantor proved that there are different sizes of infinity and changed math forever. A trove of newly unearthed letters shows that it was also an act of plagiarism.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
5c973bac8938c5b9,The Evolving Foundations of Math,Quanta Magazine,2026-02-25,Quanta Magazine,C,popsci,логика,https://www.quantamagazine.org/the-evolving-foundations-of-math-20260225/,An exploration of how mathematicians are still renovating and rebuilding the core pillars of their field today.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
34a8cfd51169772f,How Can Infinity Come in Many Sizes?,Quanta Magazine,2026-02-23,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/how-can-infinity-come-in-many-sizes-20260223/,Intuition breaks down once we’re dealing with the endless. To begin with: Some infinities are bigger than others.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
cadf91bf1c841e51,A New Complexity Theory for the Quantum Age,Quanta Magazine,2026-02-17,Quanta Magazine,C,popsci,computer science,https://www.quantamagazine.org/a-new-complexity-theory-for-the-quantum-age-20260217/,Henry Yuen is developing a new mathematical language to describe problems whose inputs and outputs aren’t ordinary numbers.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
cdea3497b388c24b,Physicists Make Electrons Flow Like Water,Quanta Magazine,2026-02-11,Quanta Magazine,C,popsci,уравнения в частных производных,https://www.quantamagazine.org/physicists-make-electrons-flow-like-water-20260211/,"We describe electricity as a flow, but that’s not what happens in a typical wire. Physicists have begun to induce electrons to act like fluids, an effort that could illuminate new ways of thinking about quantum systems.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
ef1573277f09f005,"Fed on Reams of Cell Data, AI Maps New Neighborhoods in the Brain",Quanta Magazine,2026-02-09,Quanta Magazine,C,popsci,computer science,https://www.quantamagazine.org/fed-on-reams-of-cell-data-ai-maps-new-neighborhoods-in-the-brain-20260209/,Machine learning is helping neuroscientists organize vast quantities of cells’ genetic data in the latest neurobiological cartography effort.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
88485be417bcb340,Long-Sought Proof Tames Some of Math’s Unruliest Equations,Quanta Magazine,2026-02-06,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/long-sought-proof-tames-some-of-maths-unruliest-equations-20260206/,Mathematicians finally understand the behavior of an important class of differential equations that describe everything from water pressure to oxygen levels in human tissues.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
35da9e63f015fbca,Networks Hold the Key to a Decades-Old Problem About Waves,Quanta Magazine,2026-01-28,Quanta Magazine,C,popsci,анализ,https://www.quantamagazine.org/networks-hold-the-key-to-a-decades-old-problem-about-waves-20260128/,"Mathematicians are still trying to understand fundamental properties of the Fourier transform, one of their most ubiquitous and powerful tools. A new result marks an exciting advance toward that goal.",4,2,"announcement,expository,is_quanta,type:popsci",,2026-07-10T04:39:49
8484009e169b2e96,Two Twisty Shapes Resolve a Centuries-Old Topology Puzzle,Quanta Magazine,2026-01-20,Quanta Magazine,C,popsci,топология,https://www.quantamagazine.org/two-twisty-shapes-resolve-a-centuries-old-topology-puzzle-20260120/,The Bonnet problem asks when just a bit of information is enough to uniquely identify a whole surface.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
1adc7a11d82f1d15,Why There’s No Single Best Way To Store Information,Quanta Magazine,2026-01-16,Quanta Magazine,C,popsci,computer science,https://www.quantamagazine.org/why-theres-no-single-best-way-to-store-information-20260116/,The math of data structures helps us understand how different storage systems come with different trade-offs between resources such as time and memory.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
05ca9930c09c520f,String Theory Can Now Describe a Universe That Has Dark Energy,Quanta Magazine,2026-01-14,Quanta Magazine,C,popsci,математическая физика,https://www.quantamagazine.org/string-theory-can-now-describe-a-universe-that-has-dark-energy-20260114/,"In an unprecedented step, researchers crafted a detailed model compatible with the universe’s accelerated expansion.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
9bad5d7b0fd56337,"Using AI, Mathematicians Find Hidden Glitches in Fluid Equations",Quanta Magazine,2026-01-09,Quanta Magazine,C,popsci,уравнения в частных производных,https://www.quantamagazine.org/using-ai-mathematicians-find-hidden-glitches-in-fluid-equations-20260109/,"A $1 million prize awaits anyone who can show where the math of fluid flow breaks down. With specially trained AI systems, researchers have found a slew of new candidates in simpler versions of the problem.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
7453d808d0b9bd5f,The Year in Mathematics,Quanta Magazine,2025-12-18,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/the-year-in-mathematics-20251218/,"Explore a shape that can’t pass through itself, a teenage prodigy, and two new kinds of infinity.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
d1b13c9bd47ace3c,The Year in Computer Science,Quanta Magazine,2025-12-16,Quanta Magazine,C,popsci,computer science,https://www.quantamagazine.org/the-year-in-computer-science-20251216/,"Explore the year’s most surprising computational revelations, including a new fundamental relationship between time and space, an undergraduate who overthrew a 40-year-old conjecture, and the unexpectedly effortless trig",4,3,"expository,high-signif,is_quanta,type:popsci",,2026-07-10T04:39:49
0ecff8f24694569e,"String Theory Inspires a Brilliant, Baffling New Math Proof",Quanta Magazine,2025-12-12,Quanta Magazine,C,popsci,алгебраическая геометрия,https://www.quantamagazine.org/string-theory-inspires-a-brilliant-baffling-new-math-proof-20251212/,"Years ago, an audacious Fields medalist outlined a sweeping program that, he claimed, could be used to resolve a major problem in algebraic geometry. Other mathematicians had their doubts. Now he says he has a proof.",5,3,"cross-field,expository,high-signif,is_quanta,type:popsci",,2026-07-10T04:39:49
89d6a205616d992b,Cryptographers Show That AI Protections Will Always Have Holes,Quanta Magazine,2025-12-10,Quanta Magazine,C,popsci,теория чисел/криптография,https://www.quantamagazine.org/cryptographers-show-that-ai-protections-will-always-have-holes-20251210/,Large language models such as ChatGPT come with filters to keep certain info from getting out. A new mathematical argument shows that systems like this can never be completely safe.,5,2,"cross-field,expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
49ec2827f2dcea91,What Are Lie Groups?,Quanta Magazine,2025-12-03,Quanta Magazine,C,popsci,теория представлений,https://www.quantamagazine.org/what-are-lie-groups-20251203/,"By combining the language of groups with that of geometry and linear algebra, Marius Sophus Lie created one of math’s most powerful tools.",5,2,"cross-field,expository,is_quanta,type:popsci",,2026-07-10T04:39:49
fada4400e324db62,‘Reverse Mathematics’ Illuminates Why Hard Problems Are Hard,Quanta Magazine,2025-12-01,Quanta Magazine,C,popsci,логика,https://www.quantamagazine.org/reverse-mathematics-illuminates-why-hard-problems-are-hard-20251201/,Researchers have used metamathematical techniques to show that certain theorems that look superficially distinct are in fact logically equivalent.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
8a02bed5e16a73e8,A New Bridge Links the Strange Math of Infinity to Computer Science,Quanta Magazine,2025-11-21,Quanta Magazine,C,popsci,computer science,https://www.quantamagazine.org/a-new-bridge-links-the-strange-math-of-infinity-to-computer-science-20251121/,"Descriptive set theorists study the niche mathematics of infinity. Now, they’ve shown that their problems can be rewritten in the concrete language of algorithms.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
0cac70b8fdef8825,New Proofs Probe Soap-Film Singularities,Quanta Magazine,2025-11-12,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/new-proofs-probe-soap-film-singularities-20251112/,"Mathematicians have broken through a long-standing barrier in the study of “minimizing surfaces,” which play an important role in both math and physics.",5,3,"expository,high-signif,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
6287afbe9662b140,"To Have Machines Make Math Proofs, Turn Them Into a Puzzle",Quanta Magazine,2025-11-10,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/to-have-machines-make-math-proofs-turn-them-into-a-puzzle-20251110/,"Marijn Heule turns mathematical statements into something like Sudoku puzzles, then has computers go to work on them. His proofs have been called “disgusting,” but they go beyond what any human can do.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
d9b3780fffbd9729,Physicists Take the Imaginary Numbers Out of Quantum Mechanics,Quanta Magazine,2025-11-07,Quanta Magazine,C,popsci,математическая физика,https://www.quantamagazine.org/physicists-take-the-imaginary-numbers-out-of-quantum-mechanics-20251107/,"Quantum mechanics has at last been formulated exclusively with real numbers, bringing a mathematical puzzle at the heart of the theory into a new era of inquiry.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
c9eb657f2cf81501,What Is a Manifold?,Quanta Magazine,2025-11-03,Quanta Magazine,C,popsci,теория чисел,https://www.quantamagazine.org/what-is-a-manifold-20251103/,"In the mid-19th century, Bernhard Riemann conceived of a new way to think about mathematical spaces, providing the foundation for modern geometry and physics.",5,2,"cross-field,expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
405598b3ab2e766a,Shark Data Suggests Animals Scale Like Geometric Objects,Quanta Magazine,2025-10-27,Quanta Magazine,C,popsci,геометрия,https://www.quantamagazine.org/shark-data-suggests-animals-scale-like-geometric-objects-20251027/,"Despite their wide variety of sizes, niches and shapes, sharks scale geometrically, pointing to possible fundamental constraints on evolution.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
0f94493d531d58f3,First Shape Found That Can’t Pass Through Itself,Quanta Magazine,2025-10-24,Quanta Magazine,C,popsci,геометрия,https://www.quantamagazine.org/first-shape-found-that-cant-pass-through-itself-20251024/,"After more than three centuries, a geometry problem that originated with a royal bet has been solved.",5,3,"expository,high-signif,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
a307cc88c5f9a1b1,The Hidden Math of Ocean Waves Crashes Into View,Quanta Magazine,2025-10-15,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/the-hidden-math-of-ocean-waves-crashes-into-view-20251015/,The math of even the simplest ocean waves is notoriously uncooperative. A team of Italian mathematicians has made major advances toward understanding it.,4,3,"expository,high-signif,is_quanta,type:popsci",,2026-07-10T04:39:49
8ddad7ebfb716f29,Origami Patterns Solve a Major Physics Riddle,Quanta Magazine,2025-10-06,Quanta Magazine,C,popsci,геометрия,https://www.quantamagazine.org/origami-patterns-solve-a-major-physics-riddle-20251006/,"The amplituhedron, a shape at the heart of particle physics, appears to be deeply connected to the mathematics of paper folding.",4,3,"expository,high-signif,is_quanta,type:popsci",,2026-07-10T04:39:49
5a3e2840250cf064,New Math Revives Geometry’s Oldest Problems,Quanta Magazine,2025-09-26,Quanta Magazine,C,popsci,геометрия,https://www.quantamagazine.org/new-math-revives-geometrys-oldest-problems-20250926/,"Using a relatively young theory, a team of mathematicians has started to answer questions whose roots lie at the very beginning of mathematics.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
8ecafbb3cb3a7255,A Simple Way To Measure Knots Has Come Unraveled,Quanta Magazine,2025-09-22,Quanta Magazine,C,popsci,топология,https://www.quantamagazine.org/a-simple-way-to-measure-knots-has-come-unraveled-20250922/,Two mathematicians have proved that a straightforward question — how hard is it to untie a knot? — has a complicated answer.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
73e7516f1bba4a39,How We Came To Know Earth,Quanta Magazine,2025-09-15,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/how-we-came-to-know-earth-20250915/,"Climate science is the most significant scientific collaboration in history. This series from Quanta Magazine guides you through basic climate science — from quantum effects to ancient hothouses, from the math of tipping",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
741cd16ab58236b4,The Ends of the Earth,Quanta Magazine,2025-09-15,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/photos-capture-the-extreme-beautiful-work-of-climate-science-20250915/,"Building an accurate model of Earth’s climate requires a lot of data. Photography reveals the extreme efforts scientists have undertaken to measure gases, glaciers, clouds and more.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
369ba7f1afe24936,The Quantum Mechanics of Greenhouse Gases,Quanta Magazine,2025-09-15,Quanta Magazine,C,popsci,математическая физика,https://www.quantamagazine.org/the-quantum-mechanics-of-greenhouse-gases-20250915/,"Earth’s radiation can send some molecules spinning or vibrating, which is what makes them greenhouse gases. This infographic explains how relatively few heat-trapping molecules can have a planetary effect.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
74824c0dcf6a4b92,A Biography of Earth Across the Age of Animals,Quanta Magazine,2025-09-15,Quanta Magazine,C,popsci,история/философия математики,https://www.quantamagazine.org/climate-extremes-are-a-hallmark-of-the-age-of-animals-20250915/,"New reconstructions of 540 million years of climate history show the planet tumbling between icehouse and hothouse states, revealing how rare and vulnerable our temperate moment is.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
6dd607b4bf126e75,The Math of Catastrophe,Quanta Magazine,2025-09-15,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/the-math-of-climate-change-tipping-points-20250915/,Tipping points in our climate predictions are both wildly dramatic and wildly uncertain. Can mathematicians make them useful?,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
b94db7f2667a5128,Analog vs. Digital: The Race Is On To Simulate Our Quantum Universe,Quanta Magazine,2025-09-05,Quanta Magazine,C,popsci,математическая физика,https://www.quantamagazine.org/analog-vs-digital-the-race-is-on-to-simulate-our-quantum-universe-20250905/,Recent progress on both analog and digital simulations of quantum fields foreshadows a future in which quantum computers could illuminate phenomena that are far too complex for even the most powerful supercomputers.,5,2,"cross-field,expository,is_quanta,type:popsci",,2026-07-10T04:39:49
3cb39637c2128b7d,What Is the Fourier Transform?,Quanta Magazine,2025-09-03,Quanta Magazine,C,popsci,анализ,https://www.quantamagazine.org/what-is-the-fourier-transform-20250903/,"Amid the chaos of revolutionary France, one man’s mathematical obsession gave way to a calculation that now underpins much of mathematics and physics. The calculation, called the Fourier transform, decomposes any functio",5,2,"cross-field,expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
c9f8a9bb714c57a9,Astrophysicists Find No ‘Hair’ on Black Holes,Quanta Magazine,2025-08-27,Quanta Magazine,C,popsci,теория представлений,https://www.quantamagazine.org/astrophysicists-find-no-hair-on-black-holes-20250827/,"According to Einstein’s theory of gravity, black holes have only a small handful of distinguishing characteristics. Quantum theory implies they may have more. Now an experimental search finds that any of this extra ‘hair",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
055fac43a3a829e3,‘Ten Martini’ Proof Uses Number Theory To Explain Quantum Fractals,Quanta Magazine,2025-08-25,Quanta Magazine,C,popsci,теория чисел,https://www.quantamagazine.org/ten-martini-proof-uses-number-theory-to-explain-quantum-fractals-20250825/,"The proof, known to be so hard that a mathematician once offered 10 martinis to whoever could figure it out, connects quantum mechanics to infinitely intricate mathematical structures.",5,2,"cross-field,expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
3cea20882297d46f,Busy Beaver Hunters Reach Numbers That Overwhelm Ordinary Math,Quanta Magazine,2025-08-22,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/busy-beaver-hunters-reach-numbers-that-overwhelm-ordinary-math-20250822/,The quest to find the longest-running simple computer program has identified a new champion. It’s physically impossible to write out the numbers involved using standard mathematical notation.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
a153d1afbe74f406,New Physics-Inspired Proof Probes the Borders of Disorder,Quanta Magazine,2025-08-15,Quanta Magazine,C,popsci,вероятность,https://www.quantamagazine.org/new-physics-inspired-proof-probes-the-borders-of-disorder-20250815/,"For decades, mathematicians have struggled to understand matrices that reflect both order and randomness, like those that model semiconductors. A new method could change that.",4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
c825c4d746160e89,How Can Math Protect Our Data?,Quanta Magazine,2025-08-07,Quanta Magazine,C,popsci,computer science,https://www.quantamagazine.org/how-can-math-protect-our-data-20250807/,"Mary Wootters discusses how error-correcting codes work, and how they are essential for reliable communication and storage.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
f8356b2df57b6c00,"At 17, Hannah Cairo Solved a Major Math Mystery",Quanta Magazine,2025-08-01,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/at-17-hannah-cairo-solved-a-major-math-mystery-20250801/,"After finding the homeschooling life confining, the teen petitioned her way into a graduate class at Berkeley, where she ended up disproving a 40-year-old conjecture.",5,3,"expository,high-signif,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
65efc2237666cf51,Why the Key to a Mathematical Life is Collaboration,Quanta Magazine,2025-07-28,Quanta Magazine,C,popsci,,https://www.quantamagazine.org/why-the-key-to-a-mathematical-life-is-collaboration-20250728/,"Fan Chung, who has an Erdős number of 1, discusses the importance of connection — both human and mathematical.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
633ccf978f3b6d70,Quantum Scientists Have Built a New Math of Cryptography,Quanta Magazine,2025-07-25,Quanta Magazine,C,popsci,теория чисел/криптография,https://www.quantamagazine.org/quantum-scientists-have-built-a-new-math-of-cryptography-20250725/,"In theory, quantum physics can bypass the hard mathematical problems at the root of modern encryption. A new proof shows how.",5,3,"expository,high-signif,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
9fd56c1d1862d690,A New Geometry for Einstein’s Theory of Relativity,Quanta Magazine,2025-07-16,Quanta Magazine,C,popsci,геометрия,https://www.quantamagazine.org/a-new-geometry-for-einsteins-theory-of-relativity-20250716/,A team of mathematicians based in Vienna is developing tools to extend the scope of general relativity.,4,2,"expository,is_quanta,type:popsci",,2026-07-10T04:39:49
19ed0fd284a9e034,Computer Scientists Figure Out How To Prove Lies,Quanta Magazine,2025-07-09,Quanta Magazine,C,popsci,алгебраическая геометрия,https://www.quantamagazine.org/computer-scientists-figure-out-how-to-prove-lies-20250709/,An attack on a fundamental proof technique reveals a glaring security issue for blockchains and other digital encryption schemes.,5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
8423901de9fa99eb,New Sphere-Packing Record Stems From an Unexpected Source,Quanta Magazine,2025-07-07,Quanta Magazine,C,popsci,геометрия,https://www.quantamagazine.org/new-sphere-packing-record-stems-from-an-unexpected-source-20250707/,"After just a few months of work, a complete newcomer to the world of sphere packing has solved one of its biggest open problems.",5,2,"expository,is_quanta,legible,type:popsci",,2026-07-10T04:39:49
107a3b79a1a5e3eb,"100 random chords, how many intersections?",3Blue1Brown,2026-06-16,YouTube · 3Blue1Brown,E,video,вероятность,https://www.youtube.com/shorts/wGffBCfrAsE,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
4ae2e11a36d43071,Measuring the entropy of English,3Blue1Brown,2026-06-12,YouTube · 3Blue1Brown,E,video,динамические системы,https://www.youtube.com/shorts/-7etvZSBxlk,,4,2,"extractable,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
ad9bec4357629047,What's the perfect encoding? How do you know?,3Blue1Brown,2026-06-10,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/7L_eTem1SQ4,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
084ecba0a6630716,Reinventing Entropy | Compression is Intelligence Part 1,3Blue1Brown,2026-06-07,YouTube · 3Blue1Brown,E,video,динамические системы,https://www.youtube.com/watch?v=l6DKRf-fAAM,,4,2,"extractable,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
539bbc5cebee7724,Tie random ends: How many loops?,3Blue1Brown,2026-05-21,YouTube · 3Blue1Brown,E,video,вероятность,https://www.youtube.com/shorts/ZHXt0-_gSj4,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
969ae64bd82721b4,"Covering 10 points, a surprisingly tricky puzzle.",3Blue1Brown,2026-04-16,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/QLu_ZsRc_G0,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
7ac256cf42190832,Escher's most mind-bending piece,3Blue1Brown,2026-03-27,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/Y7ImxZ_YhJk,,4,2,"extractable,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
f39e96b74b531f80,The subset sum puzzle,3Blue1Brown,2026-03-25,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/4h5BEALuh44,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
df2fe0f7857adf7e,How (and why) to take a logarithm of an image,3Blue1Brown,2026-03-22,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/watch?v=ldxFjLJ3rVY,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
f639e9b2f88c834b,Bacteria Grid Puzzle Solution,3Blue1Brown,2026-03-21,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/Qoes9bTJtn0,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
467153ea598f441e,The most beautiful formula not enough people understand,3Blue1Brown,2026-02-27,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/watch?v=fsLh-NYhOoU,,4,2,"extractable,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
46534e07fd257857,The lattice bacteria puzzle,3Blue1Brown,2026-02-18,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/d0ai33oqqDE,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
04d27ca47e572594,Solution to the ladybug clock puzzle,3Blue1Brown,2026-02-16,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/7gG91SZwBoE,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
a1e809ae6df599ab,"Why you can't comb a hairy ball, and why we care",3Blue1Brown,2026-01-31,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/watch?v=BHdbsHFs2P0,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
463455d54896ee5b,The ladybug clock puzzle,3Blue1Brown,2026-01-16,YouTube · 3Blue1Brown,E,video,,https://www.youtube.com/shorts/t3jZ2xGOvYg,,5,2,"extractable,legible,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
4804b7c27e4bdb11,Long Legged Letters - Numberphile,Numberphile,2026-07-04,YouTube · Numberphile,E,video,,https://www.youtube.com/watch?v=3KWwMzSxB1Y,,4,2,"extractable,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
4b0f2a6d1815e422,The Fixed Point Theorem - Numberphile,Numberphile,2026-06-25,YouTube · Numberphile,E,video,,https://www.youtube.com/watch?v=6PmuWFWVKDE,,4,2,"extractable,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
5dd92dc36af2d322,Palindrome Ages - Numberphile,Numberphile,2026-06-15,YouTube · Numberphile,E,video,,https://www.youtube.com/watch?v=fwLsCgibGw4,,4,2,"extractable,type:video",YouTube-RSS усечён (~15 последних роликов) — частичный охват,2026-07-10T04:39:49
